subnum,set,trial,transform,baseimg,imgname,resp,corr,abstime,rt
2006,2,11,Transformed-Images/Splice/,axe,Transformed-Images/Splice/axe3.jpg,axe,1,235825,3213
2006,2,12,Transformed-Images/Splice/,plier,Transformed-Images/Splice/plier2.jpg,plier,1,239047,3197
2006,2,13,Transformed-Images/Splice/,plier,Transformed-Images/Splice/plier5.jpg,plier,1,242253,1431
2006,2,14,Transformed-Images/Splice/,scissor,Transformed-Images/Splice/scissor3.jpg,scissor,1,243693,1469
2006,2,15,Transformed-Images/Splice/,saw,Transformed-Images/Splice/saw1.jpg,saw,1,245171,2619
2006,2,16,Transformed-Images/Splice/,tape,Transformed-Images/Splice/tape2.jpg,tape,1,247799,1139
2006,2,17,Transformed-Images/Splice/,saw,Transformed-Images/Splice/saw4.jpg,saw,1,248946,1348
2006,2,18,Transformed-Images/Splice/,hammer,Transformed-Images/Splice/hammer5.jpg,hammer,1,250303,1245
2006,2,19,Transformed-Images/Splice/,wrench,Transformed-Images/Splice/wrench5.jpg,wrench,1,251556,1234
2006,2,20,Transformed-Images/Splice/,saw,Transformed-Images/Splice/saw5.jpg,saw,1,252798,1649
2006,2,21,Transformed-Images/Splice/,shovel,Transformed-Images/Splice/shovel5.jpg,shovel,1,254455,1912
2006,2,22,Transformed-Images/Splice/,flash,Transformed-Images/Splice/flash3.jpg,flash,1,256376,1069
2006,2,23,Transformed-Images/Splice/,flash,Transformed-Images/Splice/flash4.jpg,flash,1,257453,1952
2006,2,24,Transformed-Images/Splice/,plier,Transformed-Images/Splice/plier4.jpg,plier,1,259413,1647
2006,2,25,Transformed-Images/Splice/,tape,Transformed-Images/Splice/tape3.jpg,tape,1,261068,2373
2006,2,26,Transformed-Images/Splice/,axe,Transformed-Images/Splice/axe2.jpg,axe,1,263450,1619
2006,2,27,Transformed-Images/Splice/,scissor,Transformed-Images/Splice/scissor4.jpg,scissor,1,265077,1715
2006,2,28,Transformed-Images/Splice/,screw,Transformed-Images/Splice/screw2.jpg,screw,1,266801,1566
2006,2,29,Transformed-Images/Splice/,screw,Transformed-Images/Splice/screw3.jpg,screw,1,268376,1464
2006,2,30,Transformed-Images/Splice/,hammer,Transformed-Images/Splice/hammer4.jpg,hammer,1,269848,2019
2006,2,31,Transformed-Images/Original-Tools/,flash,Transformed-Images/Original-Tools/flash4.jpg,flash,1,273439,1437
2006,2,32,Transformed-Images/Original-Tools/,wrench,Transformed-Images/Original-Tools/wrench5.jpg,wrench,1,274884,1153
2006,2,33,Transformed-Images/Original-Tools/,flash,Transformed-Images/Original-Tools/flash1.jpg,flash,1,276045,975
2006,2,34,Transformed-Images/Original-Tools/,wrench,Transformed-Images/Original-Tools/wrench1.jpg,wrench,1,277028,1200
2006,2,35,Transformed-Images/Original-Tools/,shovel,Transformed-Images/Original-Tools/shovel2.jpg,shovel,1,278236,1202
2006,2,36,Transformed-Images/Original-Tools/,hammer,Transformed-Images/Original-Tools/hammer4.jpg,hammer,1,279446,1372
2006,2,37,Transformed-Images/Original-Tools/,axe,Transformed-Images/Original-Tools/axe3.jpg,axe,1,280827,1313
2006,2,38,Transformed-Images/Original-Tools/,flash,Transformed-Images/Original-Tools/flash2.jpg,flash,1,282148,1695
2006,2,39,Transformed-Images/Original-Tools/,shovel,Transformed-Images/Original-Tools/shovel5.jpg,shovel,1,283851,1787
2006,2,40,Transformed-Images/Original-Tools/,screw,Transformed-Images/Original-Tools/screw2.jpg,screw,1,285646,1409
2006,2,41,Transformed-Images/Original-Tools/,screw,Transformed-Images/Original-Tools/screw5.jpg,screw,1,287063,1448
2006,2,42,Transformed-Images/Original-Tools/,shovel,Transformed-Images/Original-Tools/shovel3.jpg,shovel,1,288519,1039
2006,2,43,Transformed-Images/Original-Tools/,axe,Transformed-Images/Original-Tools/axe5.jpg,axe,1,289566,1382
2006,2,44,Transformed-Images/Original-Tools/,hammer,Transformed-Images/Original-Tools/hammer3.jpg,hammer,1,290958,1669
2006,2,45,Transformed-Images/Original-Tools/,scissor,Transformed-Images/Original-Tools/scissor5.jpg,scissor,1,292636,1331
2006,2,46,Transformed-Images/Original-Tools/,axe,Transformed-Images/Original-Tools/axe4.jpg,axe,1,293974,3053
2006,2,47,Transformed-Images/Original-Tools/,scissor,Transformed-Images/Original-Tools/scissor1.jpg,scissor,1,297034,1325
2006,2,48,Transformed-Images/Original-Tools/,plier,Transformed-Images/Original-Tools/plier5.jpg,plier,1,298367,1298
2006,2,49,Transformed-Images/Original-Tools/,plier,Transformed-Images/Original-Tools/plier2.jpg,plier,1,299672,2033
2006,2,50,Transformed-Images/Original-Tools/,saw,Transformed-Images/Original-Tools/saw4.jpg,saw,1,301713,2043
2006,2,51,Transformed-Images/Original-Tools/,saw,Transformed-Images/Original-Tools/saw5.jpg,saw,1,303764,1184
2006,2,52,Transformed-Images/Original-Tools/,plier,Transformed-Images/Original-Tools/plier1.jpg,plier,1,304956,2413
2006,2,53,Transformed-Images/Original-Tools/,tape,Transformed-Images/Original-Tools/tape1.jpg,tape,1,307377,1575
2006,2,54,Transformed-Images/Original-Tools/,screw,Transformed-Images/Original-Tools/screw4.jpg,screw,1,308960,2077
2006,2,55,Transformed-Images/Original-Tools/,tape,Transformed-Images/Original-Tools/tape3.jpg,tape,1,311045,2754
2006,2,56,Transformed-Images/Original-Tools/,hammer,Transformed-Images/Original-Tools/hammer2.jpg,hammer,1,313807,1570
2006,2,57,Transformed-Images/Original-Tools/,saw,Transformed-Images/Original-Tools/saw2.jpg,saw,1,315385,1570
2006,2,58,Transformed-Images/Original-Tools/,tape,Transformed-Images/Original-Tools/tape2.jpg,tape,1,316964,1571
2006,2,59,Transformed-Images/Original-Tools/,wrench,Transformed-Images/Original-Tools/wrench4.jpg,wrench,1,318543,1171
2006,2,60,Transformed-Images/Original-Tools/,scissor,Transformed-Images/Original-Tools/scissor3.jpg,scissor,1,319723,2275
2006,2,61,Transformed-Images/Edge-Tools/,axe,Transformed-Images/Edge-Tools/axe3.jpg,axe,1,323345,1713
2006,2,62,Transformed-Images/Edge-Tools/,saw,Transformed-Images/Edge-Tools/saw2.jpg,saw,1,325067,1399
2006,2,63,Transformed-Images/Edge-Tools/,screw,Transformed-Images/Edge-Tools/screw5.jpg,screw,1,326476,1376
2006,2,64,Transformed-Images/Edge-Tools/,tape,Transformed-Images/Edge-Tools/tape4.jpg,tape,1,327862,1320
2006,2,65,Transformed-Images/Edge-Tools/,scissor,Transformed-Images/Edge-Tools/scissor2.jpg,scissor,1,329192,1701
2006,2,66,Transformed-Images/Edge-Tools/,plier,Transformed-Images/Edge-Tools/plier5.jpg,plier,1,330902,1705
2006,2,67,Transformed-Images/Edge-Tools/,scissor,Transformed-Images/Edge-Tools/scissor5.jpg,scissor,1,332616,2261
2006,2,68,Transformed-Images/Edge-Tools/,shovel,Transformed-Images/Edge-Tools/shovel4.jpg,shovel,1,334887,1388
2006,2,69,Transformed-Images/Edge-Tools/,wrench,Transformed-Images/Edge-Tools/wrench5.jpg,wrench,1,336284,1158
2006,2,70,Transformed-Images/Edge-Tools/,screw,Transformed-Images/Edge-Tools/screw1.jpg,screw,1,337451,2401
2006,2,71,Transformed-Images/Edge-Tools/,axe,Transformed-Images/Edge-Tools/axe1.jpg,axe,1,339862,2843
2006,2,72,Transformed-Images/Edge-Tools/,axe,Transformed-Images/Edge-Tools/axe2.jpg,axe,1,342715,1398
2006,2,73,Transformed-Images/Edge-Tools/,hammer,Transformed-Images/Edge-Tools/hammer4.jpg,hammer,1,344122,1173
2006,2,74,Transformed-Images/Edge-Tools/,flash,Transformed-Images/Edge-Tools/flash5.jpg,flash,1,345305,1919
2006,2,75,Transformed-Images/Edge-Tools/,flash,Transformed-Images/Edge-Tools/flash3.jpg,flash,1,347234,2110
2006,2,76,Transformed-Images/Edge-Tools/,wrench,Transformed-Images/Edge-Tools/wrench4.jpg,wrench,1,349353,944
2006,2,77,Transformed-Images/Edge-Tools/,saw,Transformed-Images/Edge-Tools/saw1.jpg,saw,1,350307,2735
2006,2,78,Transformed-Images/Edge-Tools/,saw,Transformed-Images/Edge-Tools/saw5.jpg,saw,1,353052,1807
2006,2,79,Transformed-Images/Edge-Tools/,shovel,Transformed-Images/Edge-Tools/shovel3.jpg,shovel,1,354868,1654
2006,2,80,Transformed-Images/Edge-Tools/,scissor,Transformed-Images/Edge-Tools/scissor4.jpg,scissor,1,356531,1441
2006,2,81,Transformed-Images/Edge-Tools/,hammer,Transformed-Images/Edge-Tools/hammer3.jpg,hammer,1,357982,2200
2006,2,82,Transformed-Images/Edge-Tools/,tape,Transformed-Images/Edge-Tools/tape2.jpg,tape,1,360192,1748
2006,2,83,Transformed-Images/Edge-Tools/,plier,Transformed-Images/Edge-Tools/plier3.jpg,plier,1,361950,1167
2006,2,84,Transformed-Images/Edge-Tools/,hammer,Transformed-Images/Edge-Tools/hammer2.jpg,hammer,1,363128,1366
